Id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
43,0.1406,0.0469,0.1250,0.0938,0.0625,0.0312,0.0625,0.0781,0.0781,0.0469,0.0625,0.0938,0.1250,0.0469,0.0469,0.1875,0.0469,0.0625,0.0625,0.0312,0.0156,0.0156,0.0469,0.0312,0.0312,0.0312,0.0312,0.0625,0.0625,0.0625,0.0156,0.0938,0.0938,0.0625,0.0156,0.1094,0.0156,0.0000,0.0312,0.0469,0.1094,0.0000,0.0781,0.0469,0.0312,0.0156,0.0781,0.1875,0.1250,0.0625,0.0938,0.1562,0.1094,0.0625,0.0156,0.0781,0.0625,0.0156,0.0625,0.1094,0.2188,0.1406,0.1094,0.3125
44,0.0312,0.0156,0.0625,0.0312,0.0156,0.0625,0.1250,0.0781,0.0625,0.2031,0.0000,0.1094,0.0156,0.0312,0.0312,0.0156,0.0156,0.0938,0.1250,0.0312,0.1094,0.0781,0.1250,0.0625,0.0781,0.1250,0.2031,0.0781,0.1094,0.0781,0.1250,0.0156,0.0938,0.0781,0.0781,0.0156,0.1094,0.2031,0.1094,0.1719,0.0781,0.1719,0.0312,0.0938,0.0781,0.0938,0.1562,0.0000,0.0000,0.0938,0.1094,0.0000,0.0312,0.0312,0.1406,0.0156,0.0469,0.0938,0.1406,0.0469,0.0000,0.0156,0.0156,0.0000
45,0.1250,0.0469,0.0312,0.0938,0.0625,0.0312,0.0938,0.1094,0.0469,0.0469,0.0312,0.0469,0.0312,0.0469,0.1406,0.1875,0.0156,0.0469,0.0156,0.0781,0.0312,0.0312,0.0625,0.0156,0.0156,0.0000,0.0781,0.1094,0.0781,0.0000,0.0000,0.1406,0.0469,0.0469,0.0312,0.0781,0.0156,0.0469,0.0000,0.0156,0.0469,0.0156,0.0469,0.1250,0.2031,0.0312,0.0469,0.1562,0.1094,0.1562,0.0938,0.1406,0.0469,0.0312,0.0469,0.0781,0.0938,0.0156,0.0781,0.1562,0.2031,0.1250,0.1562,0.3125
46,0.2344,0.1875,0.0938,0.1094,0.1562,0.1094,0.0312,0.0781,0.1094,0.0312,0.0312,0.0625,0.1719,0.0625,0.0469,0.1719,0.1562,0.0469,0.0469,0.1094,0.1094,0.0469,0.0000,0.0625,0.0312,0.0000,0.0000,0.0312,0.0938,0.0156,0.0781,0.0312,0.1406,0.0625,0.0156,0.0469,0.0469,0.0000,0.0000,0.0156,0.0156,0.0312,0.0000,0.0469,0.0469,0.0312,0.0312,0.1562,0.1094,0.0781,0.0781,0.1875,0.0469,0.0625,0.0312,0.0625,0.1094,0.0000,0.0469,0.1250,0.1406,0.0938,0.1250,0.1562
47,0.1875,0.0938,0.0781,0.1094,0.1562,0.0938,0.1562,0.0625,0.0938,0.0469,0.0000,0.0312,0.0312,0.0312,0.0781,0.1406,0.0625,0.1406,0.0312,0.0625,0.0469,0.0312,0.0469,0.0781,0.1719,0.0625,0.0156,0.0781,0.0781,0.1250,0.0156,0.0938,0.1094,0.1562,0.0156,0.0781,0.0469,0.0312,0.0781,0.0000,0.0000,0.0156,0.0000,0.0000,0.0469,0.0312,0.0156,0.0781,0.0938,0.0938,0.0469,0.0312,0.0469,0.0469,0.0469,0.1719,0.0938,0.0312,0.0000,0.0625,0.1094,0.1250,0.0781,0.3750
48,0.0156,0.0312,0.0625,0.0156,0.0469,0.0469,0.0938,0.0469,0.0469,0.0625,0.0625,0.1719,0.0000,0.0000,0.0312,0.0312,0.0781,0.0312,0.1250,0.0156,0.1094,0.0938,0.2031,0.0938,0.0781,0.1406,0.1875,0.1406,0.0625,0.0312,0.0781,0.0156,0.0000,0.1094,0.0156,0.0312,0.0781,0.2344,0.0625,0.0469,0.0156,0.1875,0.1406,0.0938,0.1406,0.2656,0.0938,0.0312,0.0312,0.0469,0.1406,0.0000,0.0156,0.1250,0.1875,0.0000,0.0156,0.0469,0.0469,0.1250,0.0156,0.0312,0.0312,0.0312
49,0.1250,0.0312,0.0938,0.1875,0.0469,0.0312,0.0625,0.0156,0.0469,0.0469,0.0000,0.0781,0.0938,0.1875,0.0625,0.1875,0.0938,0.0312,0.0156,0.1250,0.0469,0.0156,0.0625,0.0156,0.0625,0.0312,0.0469,0.0781,0.0312,0.0312,0.0938,0.0938,0.1094,0.0469,0.0156,0.0938,0.0156,0.0312,0.0156,0.0469,0.0469,0.0156,0.0000,0.0625,0.0781,0.1094,0.0312,0.0938,0.1094,0.0469,0.0312,0.1250,0.1562,0.0625,0.0781,0.1719,0.1094,0.0156,0.0781,0.0938,0.1094,0.1562,0.1094,0.2500
50,0.0781,0.0156,0.0938,0.0312,0.0312,0.0469,0.1094,0.0156,0.0312,0.0469,0.0469,0.0938,0.0156,0.0781,0.0625,0.0469,0.0938,0.0625,0.0469,0.0469,0.1094,0.1094,0.1719,0.0469,0.0625,0.1875,0.1250,0.1875,0.0781,0.0156,0.0156,0.1094,0.0156,0.0781,0.0312,0.0312,0.0781,0.1719,0.0938,0.0781,0.0469,0.1250,0.0312,0.0781,0.0781,0.2031,0.0625,0.0625,0.0312,0.0469,0.0312,0.0938,0.0312,0.1094,0.1875,0.0781,0.0156,0.0625,0.0938,0.0469,0.0312,0.1094,0.0781,0.0625
51,0.2031,0.0312,0.1250,0.0938,0.0312,0.1094,0.0781,0.0469,0.1250,0.0625,0.0781,0.0781,0.0469,0.0312,0.1094,0.0469,0.0469,0.0625,0.0781,0.0781,0.0938,0.0312,0.1875,0.0469,0.1562,0.1094,0.0625,0.1250,0.0625,0.0312,0.0469,0.0312,0.2031,0.1250,0.0469,0.0156,0.0938,0.1562,0.0625,0.0312,0.0312,0.0625,0.0156,0.0938,0.0312,0.1719,0.0625,0.0469,0.0156,0.0312,0.0938,0.0469,0.0469,0.0625,0.1250,0.0469,0.0781,0.1094,0.0469,0.0156,0.0469,0.0469,0.0312,0.0469
52,0.0469,0.0625,0.0781,0.0469,0.0156,0.1719,0.0469,0.1250,0.0156,0.0625,0.0781,0.0469,0.0469,0.0000,0.0781,0.0469,0.0625,0.0312,0.0469,0.0156,0.0469,0.0938,0.2344,0.0625,0.0938,0.1719,0.0312,0.1094,0.1250,0.0469,0.0312,0.1719,0.1094,0.1250,0.0156,0.0312,0.0781,0.0938,0.0625,0.1094,0.1250,0.0781,0.0312,0.0469,0.0312,0.0938,0.0625,0.0625,0.0156,0.1250,0.0625,0.0781,0.0156,0.0781,0.0625,0.0938,0.0469,0.0312,0.1406,0.0469,0.0781,0.1094,0.0938,0.1094
53,0.0938,0.1250,0.0938,0.0625,0.0781,0.0625,0.0156,0.1094,0.0625,0.0781,0.0469,0.1406,0.0781,0.0625,0.1094,0.1094,0.0781,0.0312,0.0625,0.1094,0.0156,0.0000,0.0156,0.0781,0.0781,0.0625,0.0312,0.0781,0.0938,0.0781,0.0312,0.0469,0.1094,0.0156,0.0469,0.0938,0.0781,0.0000,0.0625,0.0156,0.0469,0.0000,0.0000,0.0781,0.0938,0.1250,0.0781,0.1406,0.0938,0.0781,0.1250,0.0938,0.1094,0.0469,0.1562,0.0469,0.0781,0.0156,0.0625,0.1406,0.1250,0.0938,0.0781,0.1406
54,0.0469,0.0938,0.1094,0.1094,0.0781,0.0625,0.0312,0.0625,0.0469,0.0625,0.0469,0.1562,0.0625,0.0469,0.1094,0.1406,0.0781,0.0625,0.0781,0.1250,0.0312,0.0156,0.0469,0.0469,0.0625,0.0312,0.0000,0.0781,0.0625,0.0312,0.0156,0.1250,0.0938,0.0312,0.0312,0.0938,0.0938,0.0156,0.0156,0.0469,0.0625,0.0469,0.0156,0.0156,0.0938,0.0938,0.0938,0.1406,0.1406,0.0625,0.0781,0.0312,0.1406,0.0469,0.0781,0.0781,0.0781,0.0312,0.0781,0.1719,0.0938,0.1719,0.1406,0.1250
55,0.1719,0.1250,0.1250,0.1250,0.0469,0.0469,0.0781,0.0625,0.1562,0.0156,0.0312,0.1250,0.1719,0.1094,0.0781,0.1562,0.0781,0.0469,0.0312,0.0781,0.0469,0.0000,0.0000,0.0312,0.0312,0.0156,0.0312,0.0469,0.0781,0.0156,0.0000,0.0938,0.1094,0.0156,0.0312,0.1719,0.0156,0.0156,0.0156,0.0000,0.0625,0.0156,0.0312,0.0938,0.0781,0.0469,0.0938,0.0938,0.1875,0.0312,0.1406,0.1406,0.1406,0.0156,0.0312,0.0938,0.0781,0.0000,0.1094,0.0469,0.1719,0.1094,0.0625,0.1875
56,0.0625,0.0625,0.1094,0.0156,0.0312,0.1094,0.1562,0.0312,0.0156,0.1094,0.1250,0.0625,0.0469,0.0156,0.0312,0.0156,0.0156,0.0469,0.1406,0.0312,0.0781,0.1094,0.2188,0.0625,0.1719,0.1562,0.1719,0.0625,0.0625,0.0312,0.0938,0.0312,0.0938,0.1250,0.0312,0.0625,0.0938,0.1875,0.1406,0.1250,0.1094,0.2500,0.1250,0.0625,0.0469,0.0781,0.0938,0.0000,0.0781,0.0781,0.0312,0.0000,0.0312,0.0625,0.0469,0.0000,0.0156,0.0312,0.1250,0.0312,0.0312,0.0156,0.0000,0.0000
57,0.0781,0.0781,0.0938,0.1094,0.1094,0.0625,0.0938,0.0781,0.1562,0.0469,0.0469,0.0625,0.0781,0.0625,0.1562,0.0938,0.0625,0.0938,0.0625,0.0938,0.0625,0.0156,0.0469,0.0312,0.0312,0.0156,0.0469,0.1250,0.0156,0.0625,0.0469,0.0781,0.0938,0.0781,0.0469,0.1094,0.0312,0.0000,0.0469,0.0469,0.0469,0.0156,0.0156,0.0312,0.1250,0.0938,0.0781,0.1094,0.1250,0.0781,0.1094,0.0781,0.1094,0.0781,0.0312,0.0469,0.0938,0.0469,0.0156,0.1875,0.1719,0.0469,0.0625,0.1406
58,0.2500,0.0625,0.0469,0.1875,0.0469,0.0938,0.0469,0.1250,0.0469,0.0156,0.0469,0.0781,0.1719,0.0469,0.0469,0.1875,0.0312,0.0781,0.0156,0.0156,0.0312,0.0000,0.0312,0.0625,0.0469,0.0156,0.0312,0.0156,0.0938,0.0469,0.0312,0.1719,0.1406,0.0469,0.0000,0.0469,0.0156,0.0156,0.0000,0.0156,0.0312,0.0156,0.0000,0.0469,0.0938,0.0312,0.0469,0.0781,0.1250,0.1250,0.1094,0.2031,0.0469,0.0156,0.0312,0.1406,0.1094,0.0000,0.0156,0.1094,0.2188,0.1094,0.1094,0.3750
59,0.2344,0.0781,0.0625,0.1406,0.1875,0.0156,0.0469,0.0469,0.0625,0.0469,0.0938,0.0938,0.1406,0.0938,0.0625,0.0938,0.0469,0.1094,0.0781,0.0938,0.0469,0.0312,0.0312,0.0312,0.0781,0.0469,0.0312,0.0312,0.0625,0.0625,0.0156,0.0625,0.1094,0.0312,0.0625,0.0312,0.0312,0.0156,0.0312,0.0469,0.0469,0.0000,0.0625,0.1406,0.1406,0.0625,0.1094,0.0781,0.1250,0.0781,0.0781,0.1250,0.0781,0.0781,0.0781,0.0781,0.0469,0.0312,0.0625,0.1250,0.0625,0.0938,0.0781,0.1094
60,0.0938,0.0312,0.0781,0.0625,0.0312,0.0938,0.0625,0.0312,0.0625,0.0938,0.0781,0.0625,0.0781,0.0312,0.0938,0.0312,0.0312,0.0469,0.0625,0.0781,0.0781,0.0312,0.0625,0.0781,0.1562,0.0156,0.1094,0.1250,0.0625,0.0781,0.1094,0.0000,0.0625,0.1094,0.0781,0.0625,0.0938,0.0781,0.1562,0.0625,0.0312,0.2031,0.0781,0.0938,0.0469,0.1406,0.0781,0.1094,0.0625,0.0312,0.0938,0.0312,0.0156,0.0469,0.1250,0.0781,0.0625,0.0781,0.1406,0.0938,0.0312,0.0156,0.0938,0.0625
61,0.0312,0.0312,0.0312,0.0781,0.1250,0.0781,0.0938,0.1094,0.1250,0.0000,0.0469,0.0156,0.1094,0.1406,0.0000,0.1562,0.0781,0.0625,0.0625,0.1562,0.0781,0.0312,0.0000,0.0625,0.0156,0.0000,0.0312,0.1250,0.0312,0.0625,0.0625,0.1250,0.0156,0.1875,0.0312,0.0781,0.0156,0.0000,0.0156,0.0156,0.0781,0.0156,0.0312,0.0781,0.0625,0.0625,0.1250,0.1250,0.0469,0.1250,0.0625,0.0781,0.1562,0.0625,0.0625,0.0938,0.0938,0.0312,0.0938,0.1562,0.1094,0.1094,0.1875,0.1250
62,0.0469,0.0781,0.0625,0.0312,0.0469,0.1250,0.1406,0.0469,0.1250,0.1719,0.0469,0.0312,0.0469,0.0469,0.0469,0.0156,0.0625,0.0312,0.0938,0.0781,0.0781,0.0938,0.1250,0.0625,0.1719,0.1250,0.1719,0.0625,0.1094,0.0156,0.0469,0.0625,0.0625,0.2188,0.1094,0.0000,0.0938,0.0938,0.1875,0.1250,0.0625,0.1406,0.0781,0.1094,0.0312,0.0938,0.0625,0.0156,0.0469,0.0312,0.1094,0.0312,0.0625,0.0469,0.0781,0.0000,0.0312,0.0625,0.0938,0.0000,0.0312,0.0312,0.0312,0.0156
63,0.1250,0.1250,0.0781,0.1094,0.1719,0.0625,0.0625,0.0469,0.0938,0.0312,0.0625,0.0781,0.0312,0.0781,0.0938,0.1875,0.0938,0.1094,0.0938,0.0625,0.0469,0.0469,0.0469,0.0156,0.0469,0.0156,0.0000,0.0625,0.0469,0.0156,0.0625,0.0625,0.1094,0.0469,0.0312,0.1250,0.0312,0.0312,0.0000,0.0156,0.0625,0.0000,0.0156,0.0938,0.1250,0.0469,0.0781,0.1406,0.0938,0.0781,0.0625,0.0938,0.1094,0.0156,0.0156,0.1094,0.1094,0.0312,0.0938,0.1562,0.1250,0.1094,0.1562,0.1094
64,0.1094,0.1250,0.0469,0.0938,0.0781,0.0781,0.0781,0.1250,0.0938,0.0312,0.0156,0.0469,0.1250,0.0938,0.0938,0.1094,0.0625,0.0781,0.0156,0.1406,0.1250,0.0000,0.0000,0.0312,0.0781,0.0781,0.0312,0.0781,0.0781,0.0938,0.0000,0.1250,0.0781,0.1094,0.0469,0.0938,0.0312,0.0156,0.0469,0.0469,0.0312,0.0000,0.0000,0.0625,0.0938,0.0625,0.0625,0.0469,0.1250,0.0469,0.0781,0.0938,0.0625,0.0625,0.1406,0.0938,0.1250,0.0156,0.0469,0.0781,0.0469,0.1094,0.1250,0.2500
65,0.0781,0.0781,0.0469,0.0469,0.0781,0.0781,0.0000,0.1250,0.0469,0.0000,0.0312,0.1406,0.0625,0.0312,0.0781,0.1094,0.0625,0.0625,0.0312,0.1094,0.0625,0.0312,0.0625,0.0469,0.0312,0.0938,0.0469,0.0312,0.0938,0.0781,0.0938,0.0938,0.0312,0.0312,0.0469,0.0469,0.0312,0.0625,0.0312,0.0312,0.0469,0.0312,0.0312,0.0781,0.0625,0.1719,0.0469,0.1562,0.0781,0.1094,0.0781,0.0781,0.0938,0.0312,0.1094,0.1562,0.0312,0.0469,0.0781,0.1875,0.1250,0.1094,0.1250,0.2500
66,0.1719,0.0938,0.1250,0.1406,0.1562,0.0156,0.0625,0.0312,0.1094,0.0000,0.0781,0.1250,0.0156,0.0781,0.0625,0.1406,0.1250,0.0469,0.0469,0.0469,0.0469,0.0312,0.0312,0.0156,0.0625,0.0156,0.0625,0.0625,0.0469,0.0156,0.0469,0.0469,0.0938,0.0938,0.0625,0.0625,0.0312,0.0156,0.0000,0.0312,0.0625,0.0312,0.0625,0.1562,0.0781,0.1094,0.1250,0.1719,0.1250,0.0312,0.0781,0.0469,0.0312,0.0625,0.1094,0.0781,0.0781,0.0312,0.1094,0.1406,0.1562,0.0781,0.1250,0.0625
67,0.0469,0.0781,0.0625,0.0156,0.0625,0.0156,0.0156,0.0938,0.0625,0.0938,0.0938,0.1250,0.0000,0.0469,0.0469,0.0469,0.0312,0.0312,0.1250,0.0312,0.0625,0.0781,0.0469,0.0625,0.0312,0.0938,0.0625,0.0625,0.1094,0.0469,0.0938,0.1094,0.0781,0.0469,0.0938,0.0312,0.0312,0.0938,0.0781,0.1250,0.0781,0.0625,0.0781,0.1719,0.0469,0.1094,0.1875,0.0938,0.0469,0.0312,0.0781,0.0625,0.0625,0.0625,0.1094,0.0781,0.0781,0.0781,0.1562,0.0781,0.0781,0.1094,0.0625,0.1250
68,0.0469,0.0781,0.0781,0.0469,0.0781,0.1562,0.0938,0.1094,0.0938,0.0625,0.0938,0.0156,0.0156,0.0156,0.0625,0.0469,0.1094,0.0938,0.0625,0.0156,0.0469,0.1250,0.1094,0.1562,0.1406,0.1094,0.0312,0.0938,0.1094,0.0625,0.0469,0.1406,0.0469,0.1875,0.0469,0.0625,0.0469,0.0938,0.1094,0.0312,0.0469,0.0938,0.0938,0.0781,0.0312,0.1406,0.0469,0.0000,0.0469,0.0625,0.0781,0.0156,0.1094,0.0625,0.0625,0.0625,0.0625,0.0156,0.0938,0.0469,0.0469,0.0781,0.0625,0.0781
69,0.0469,0.0469,0.0781,0.0156,0.0312,0.0938,0.1562,0.0781,0.0625,0.0781,0.0469,0.0781,0.0156,0.0312,0.0469,0.0625,0.0938,0.0156,0.0625,0.0312,0.0469,0.0469,0.1719,0.0781,0.0781,0.2656,0.1094,0.0938,0.1562,0.0625,0.0781,0.0625,0.0000,0.2031,0.0312,0.0312,0.0469,0.1719,0.1250,0.1562,0.0625,0.0938,0.0781,0.0469,0.0781,0.0781,0.0156,0.0625,0.0469,0.0781,0.0938,0.0781,0.0781,0.0312,0.0938,0.0469,0.0625,0.0625,0.0469,0.0156,0.0625,0.0781,0.0469,0.0625
70,0.1406,0.0938,0.0469,0.1406,0.1250,0.0469,0.0781,0.1719,0.1250,0.0312,0.0000,0.0625,0.0781,0.0781,0.0938,0.0781,0.0469,0.0625,0.0938,0.0469,0.0156,0.0000,0.0625,0.0312,0.0938,0.0000,0.0312,0.1250,0.1094,0.0938,0.0312,0.0781,0.0938,0.1250,0.0156,0.1094,0.0156,0.0000,0.0156,0.0000,0.0312,0.0000,0.0312,0.0469,0.0938,0.0781,0.0625,0.1562,0.1250,0.1406,0.0625,0.0469,0.0938,0.0625,0.0938,0.1094,0.0938,0.0000,0.0469,0.1562,0.0938,0.1094,0.1094,0.1562
71,0.1250,0.0938,0.1094,0.1094,0.1250,0.0469,0.0156,0.0938,0.1250,0.0312,0.0312,0.0938,0.0625,0.0781,0.0469,0.1875,0.0156,0.0312,0.0938,0.1250,0.0469,0.0000,0.0156,0.0469,0.0312,0.0000,0.0000,0.0625,0.0781,0.0625,0.1094,0.0938,0.1094,0.0469,0.0469,0.0469,0.0312,0.0156,0.0156,0.0156,0.0156,0.0000,0.0000,0.0938,0.1094,0.0938,0.0781,0.1406,0.1719,0.1094,0.0312,0.0938,0.0625,0.0469,0.0469,0.1875,0.0781,0.0469,0.0781,0.1719,0.1719,0.1094,0.1406,0.0938
72,0.0469,0.0938,0.0625,0.0156,0.0781,0.1875,0.1562,0.0781,0.0156,0.1094,0.0938,0.0156,0.0156,0.0000,0.0156,0.0000,0.0469,0.1875,0.0625,0.0000,0.1562,0.1406,0.1094,0.1406,0.1562,0.1875,0.1250,0.0469,0.1094,0.1250,0.0938,0.0625,0.0781,0.1094,0.0312,0.0156,0.0312,0.2031,0.1250,0.1562,0.0312,0.1719,0.0312,0.0938,0.0312,0.0781,0.0156,0.0469,0.0312,0.1094,0.0781,0.0000,0.0469,0.0156,0.1250,0.0156,0.0312,0.0469,0.0781,0.0156,0.0625,0.0000,0.0469,0.0000
73,0.0156,0.0312,0.0781,0.0000,0.1406,0.0781,0.0469,0.0938,0.0156,0.0312,0.0781,0.0625,0.0156,0.1406,0.0625,0.0625,0.0312,0.1406,0.0469,0.1406,0.0625,0.0625,0.0938,0.1094,0.0625,0.1094,0.0625,0.0781,0.1250,0.0938,0.0156,0.1719,0.0156,0.0938,0.0156,0.0312,0.0469,0.0312,0.1094,0.0625,0.0625,0.0938,0.0156,0.0625,0.0312,0.0938,0.0469,0.0938,0.0625,0.0938,0.0469,0.0938,0.1094,0.1562,0.0625,0.1406,0.0156,0.0312,0.0781,0.0625,0.1250,0.1406,0.0625,0.1406
74,0.0938,0.0781,0.0938,0.0625,0.0781,0.0625,0.1094,0.0312,0.0781,0.0469,0.1094,0.1719,0.1406,0.0156,0.0781,0.0625,0.0781,0.0000,0.0625,0.0625,0.0312,0.1094,0.0469,0.0781,0.0781,0.0156,0.1094,0.0469,0.0469,0.0469,0.0469,0.0469,0.0312,0.1562,0.1406,0.0156,0.0312,0.0469,0.0469,0.0156,0.1250,0.0312,0.0938,0.1562,0.1250,0.1250,0.1094,0.0781,0.1250,0.0469,0.1094,0.1562,0.0625,0.0469,0.0469,0.0625,0.0625,0.0469,0.0938,0.0625,0.1250,0.0312,0.0312,0.0312
75,0.0781,0.0469,0.0625,0.0156,0.0156,0.0312,0.1250,0.0938,0.0625,0.1094,0.0469,0.0938,0.0469,0.0469,0.0625,0.0469,0.0156,0.0625,0.0938,0.0781,0.0938,0.0469,0.0469,0.0469,0.0938,0.0938,0.2031,0.0469,0.0938,0.0938,0.1094,0.0469,0.0312,0.0938,0.1094,0.0469,0.0938,0.1250,0.1875,0.0781,0.0625,0.1562,0.0625,0.0781,0.0625,0.0625,0.1406,0.0312,0.0781,0.0469,0.0469,0.0625,0.0469,0.0312,0.0781,0.1250,0.0625,0.1406,0.0469,0.0781,0.0312,0.0781,0.0156,0.0469
76,0.1406,0.0312,0.0625,0.1875,0.0625,0.0781,0.0938,0.0312,0.0469,0.0938,0.0312,0.0781,0.2656,0.0469,0.0312,0.1094,0.0781,0.0469,0.0469,0.0469,0.0781,0.0156,0.0625,0.0469,0.0781,0.0625,0.0312,0.0781,0.1250,0.0312,0.0000,0.0469,0.0625,0.0469,0.0156,0.0469,0.0469,0.0469,0.0469,0.0938,0.0156,0.0469,0.0469,0.1094,0.1562,0.0469,0.0625,0.1094,0.1406,0.1406,0.1094,0.1875,0.0312,0.0625,0.0469,0.0312,0.0312,0.0312,0.1094,0.1094,0.0312,0.0469,0.1875,0.1250
77,0.1406,0.0625,0.0938,0.1250,0.1250,0.0312,0.0469,0.0625,0.0781,0.0469,0.0156,0.1250,0.1406,0.1094,0.1094,0.1094,0.1094,0.0625,0.0781,0.0781,0.0312,0.0312,0.0156,0.0312,0.0469,0.0469,0.0156,0.0781,0.0469,0.0156,0.0938,0.0469,0.0312,0.0312,0.0312,0.0938,0.0781,0.0156,0.0469,0.0469,0.0312,0.0000,0.0000,0.0781,0.1406,0.0625,0.0781,0.1406,0.1406,0.1094,0.0625,0.1562,0.0938,0.0312,0.0781,0.0625,0.0469,0.0938,0.0781,0.1406,0.1406,0.0781,0.0781,0.1406
78,0.1719,0.1094,0.1719,0.1094,0.0781,0.0312,0.1094,0.0781,0.0938,0.0156,0.0625,0.0938,0.0625,0.0938,0.0312,0.0625,0.0938,0.0156,0.0469,0.0625,0.0312,0.0469,0.0469,0.0312,0.1562,0.0000,0.0781,0.1094,0.0312,0.0312,0.0469,0.0938,0.1875,0.0938,0.0312,0.0625,0.0156,0.0156,0.0156,0.0000,0.0625,0.0156,0.0469,0.0938,0.0781,0.1562,0.0469,0.1406,0.0938,0.0781,0.0312,0.0156,0.0938,0.0625,0.1719,0.0938,0.0625,0.0156,0.0312,0.1250,0.0469,0.1406,0.1094,0.1562
79,0.1875,0.0625,0.0938,0.1406,0.1250,0.0312,0.1094,0.0312,0.0781,0.0156,0.1094,0.0781,0.0781,0.0781,0.0625,0.1250,0.1250,0.0469,0.1094,0.1094,0.0781,0.0000,0.0000,0.0156,0.0781,0.0312,0.0000,0.1250,0.0000,0.0312,0.0469,0.0312,0.0781,0.0625,0.0312,0.0781,0.0625,0.0156,0.0312,0.0156,0.0156,0.0625,0.0625,0.0781,0.0938,0.1406,0.1406,0.0938,0.0781,0.1250,0.0469,0.0156,0.1250,0.0469,0.0938,0.0469,0.0781,0.0156,0.0469,0.1875,0.1094,0.0625,0.0781,0.2344
80,0.1719,0.1562,0.0938,0.0938,0.0625,0.1875,0.1406,0.0938,0.0781,0.0781,0.0469,0.0469,0.0469,0.0312,0.0312,0.0938,0.1250,0.1094,0.0625,0.0625,0.1406,0.0625,0.1250,0.0312,0.1406,0.1406,0.1562,0.0625,0.0781,0.0469,0.0156,0.0469,0.0781,0.1406,0.0469,0.0156,0.0938,0.0938,0.1875,0.0312,0.0312,0.1406,0.0156,0.0312,0.0625,0.0625,0.0312,0.0156,0.1406,0.0781,0.0469,0.0156,0.0625,0.0312,0.0469,0.0312,0.0312,0.0469,0.0000,0.0312,0.0938,0.0312,0.0312,0.0312
81,0.1406,0.1562,0.0625,0.1094,0.2188,0.0469,0.0625,0.0781,0.0625,0.0000,0.0625,0.1406,0.0312,0.1406,0.0000,0.0625,0.1562,0.1094,0.0781,0.0625,0.0469,0.0469,0.0156,0.0469,0.0312,0.0156,0.0312,0.0625,0.0469,0.0000,0.0938,0.1562,0.0938,0.0938,0.0469,0.0156,0.0156,0.0156,0.0000,0.0156,0.0625,0.0000,0.0000,0.1094,0.0625,0.1406,0.1406,0.0938,0.0781,0.0469,0.0781,0.0312,0.1250,0.0469,0.0625,0.1562,0.1094,0.0312,0.0781,0.1250,0.0938,0.1094,0.1094,0.1250
82,0.1250,0.1406,0.0781,0.1094,0.1719,0.0938,0.0469,0.0469,0.0312,0.0156,0.0625,0.1562,0.1094,0.0781,0.0781,0.1250,0.1094,0.0312,0.0781,0.1250,0.0781,0.0312,0.0156,0.0312,0.0781,0.0312,0.0469,0.0469,0.0625,0.0156,0.0000,0.0156,0.0781,0.0625,0.0156,0.0625,0.0156,0.0000,0.0312,0.0000,0.0469,0.0000,0.0938,0.1094,0.1562,0.0625,0.1094,0.1406,0.1406,0.1250,0.0938,0.0781,0.0781,0.0312,0.1094,0.0156,0.0625,0.0000,0.0625,0.1562,0.1094,0.0781,0.0938,0.2031
83,0.3906,0.0938,0.1094,0.2188,0.0781,0.0312,0.0469,0.0781,0.0781,0.0625,0.0312,0.0469,0.0469,0.0938,0.1406,0.1719,0.1250,0.0156,0.0156,0.0625,0.0156,0.0000,0.0156,0.0156,0.1094,0.0156,0.0156,0.0312,0.0469,0.0469,0.0156,0.1094,0.1875,0.0938,0.0000,0.0781,0.0312,0.0000,0.0156,0.0781,0.0625,0.0000,0.0156,0.0469,0.0781,0.0156,0.0938,0.0469,0.1094,0.0312,0.0938,0.0781,0.0938,0.0156,0.0938,0.0469,0.1250,0.0469,0.0625,0.1094,0.1406,0.0938,0.0938,0.2344
84,0.1875,0.1250,0.0938,0.1250,0.1562,0.0938,0.0781,0.0938,0.0469,0.0156,0.0469,0.1406,0.0938,0.0938,0.0781,0.0625,0.1562,0.0312,0.0469,0.0938,0.0625,0.0156,0.0156,0.0625,0.0781,0.0312,0.0469,0.0625,0.0625,0.0469,0.0000,0.0938,0.0781,0.1250,0.0469,0.0312,0.0156,0.0000,0.0312,0.0000,0.0781,0.0000,0.0625,0.1094,0.1094,0.1406,0.0938,0.0938,0.1094,0.1406,0.0469,0.0781,0.0938,0.0469,0.0938,0.0469,0.0781,0.0000,0.0938,0.1250,0.1094,0.0000,0.1250,0.0469
85,0.0781,0.0469,0.1719,0.1094,0.0469,0.0469,0.0469,0.1094,0.1250,0.0156,0.0625,0.1094,0.0781,0.0312,0.0938,0.0781,0.0312,0.0625,0.0312,0.0000,0.0000,0.0156,0.0469,0.0469,0.0625,0.0000,0.0312,0.0781,0.0625,0.0312,0.0312,0.1875,0.1562,0.1094,0.0625,0.0469,0.0312,0.0312,0.0156,0.0156,0.0312,0.0469,0.0469,0.0781,0.1250,0.0625,0.1562,0.0938,0.1250,0.0312,0.0469,0.1250,0.0469,0.0156,0.0625,0.1406,0.1562,0.0312,0.0625,0.1875,0.0625,0.1406,0.1562,0.2188
